DRAW,CHANNEL,DECAY,K,BETA
92,Podcast,0.1501030153625025,130993.18057981998,150708.2674277557
93,Paid Search,0.212223489741787,52219.01674498615,715912.9448222681
93,Connected TV,0.5611425653114102,106794.062014418,829376.3143142564
93,Paid Social,0.3605496866050027,57468.355447449096,140913.9844462288
93,Display,0.6467774728181814,58273.27121186369,444790.8905283735
93,Affiliate,0.2634620932610544,32083.60346292596,342906.3129813684
93,Email / CRM,0.7783358526009643,22684.46264442693,104619.98673358676
93,Direct Mail,0.2094653506509395,107945.83670778522,209125.58562247592
93,Podcast,0.8380104669522045,58257.0807599154,281334.3944210394
94,Paid Search,0.0248849657012259,34949.85397327642,1110623.677983043
94,Connected TV,0.6039050209205693,86804.51987252143,856203.1672572382
94,Paid Social,0.539740308080552,111204.42886327748,340352.497622077
94,Display,0.5157749300997019,88917.29091582914,362729.3493746315
94,Affiliate,0.2305917429587419,25755.870435775447,303147.8063745578
94,Email / CRM,0.604702261080149,17174.66965369571,218112.1855842129
94,Direct Mail,0.6096151947732306,92441.421410186,212963.10478006367
94,Podcast,0.5408827422476642,36514.97536133469,64012.73473863074
95,Paid Search,0.1742602333385305,46412.72035466217,607444.8108996418
95,Connected TV,0.6016770420860343,80437.75973605663,705347.6865845097
95,Paid Social,0.6000461011643019,37434.55853322575,324167.6837048263
95,Display,0.436091652188494,90026.45623858139,429764.4082130741
95,Affiliate,0.2996208208453116,95520.42604677589,622518.3589866599
95,Email / CRM,0.7153106278379461,7655.081318696565,136595.3292488157
95,Direct Mail,0.2288447611462336,51787.836841483266,144713.58135741818
95,Podcast,0.3417323607648282,18751.387292816584,71680.15067381632
96,Paid Search,0.1509181651205388,53238.806941463576,622425.0859135442
96,Connected TV,0.5196695115073215,51669.64005959395,351210.5686341953
96,Paid Social,0.4291467555690605,38505.78116107207,355344.68064254
96,Display,0.7044808968807489,82340.730222897,524102.4501646209
96,Affiliate,0.1975802089846556,215786.24665047904,801266.0187606063
96,Email / CRM,0.784351503485368,6415.276320048473,78955.0788027323
96,Direct Mail,0.8224318967374773,68780.92649645447,289928.5727738516
96,Podcast,0.5554177144744085,79976.5416647884,273789.06658914714
97,Paid Search,0.1109901645190215,59559.81144713748,569595.5779883016
97,Connected TV,0.6541706426995059,64478.984190573545,606689.3874230543
97,Paid Social,0.5378058190831329,89943.84995098856,423706.1974967674
97,Display,0.6031683111854483,163195.21399554357,716825.9012801461
97,Affiliate,0.3356709948393653,24753.01112610018,160271.36406586616
97,Email / CRM,0.4459998069210305,9470.462183432404,201655.58656721204
97,Direct Mail,0.2512957313974977,215120.93213090883,278625.3145344178
97,Podcast,0.4785464398631904,20089.36288749788,114702.93965408827
98,Paid Search,0.0740521232418292,36868.9250560386,598359.5389416167
98,Connected TV,0.7340504607667961,34286.19072202106,428611.9820787935
98,Paid Social,0.3695459322552241,61623.00159313827,104422.52476550062
98,Display,0.4602752240025525,72908.98638409459,413485.8932843743
98,Affiliate,0.2360954647000171,19343.27554870856,320807.11338947713
98,Email / CRM,0.5324801064132972,65395.80713485153,53621.296378524166
98,Direct Mail,0.6188248024555034,121788.89850252047,134720.69661854493
98,Podcast,0.4102744471192572,26594.331206492836,67204.18962343711
99,Paid Search,0.0714715617685184,59588.23825982397,580009.2588408052
99,Connected TV,0.3311713748991938,80378.18740650231,386304.3642921902
99,Paid Social,0.630488507554198,36685.346353434106,215828.10074704752
99,Display,0.6822506677155283,35461.689813657125,366390.9686695209
99,Affiliate,0.2406270084118483,49598.110838556,436971.09645012434
99,Email / CRM,0.1919509926281723,9776.394728392812,123210.04040427512
99,Direct Mail,0.5589443336986779,108359.4647420116,382696.5755049552
99,Podcast,0.7566457696419964,51039.19225535986,53532.48202332842
100,Paid Search,0.0145524877353099,39591.80292339281,777937.9787343199
100,Connected TV,0.6813357952525879,40716.714411851666,452416.79930176
100,Paid Social,0.4196801533443422,153409.90562584857,366081.6038078108
100,Display,0.5379122424109058,46674.80356812588,255101.5858577483
100,Affiliate,0.2708954394562199,53744.00487872075,226438.7201538096
100,Email / CRM,0.8615600144553187,10085.292808590084,84646.81683214055
100,Direct Mail,0.3581017685975856,220086.6023979441,105447.76354658788
100,Podcast,0.1391351012233363,8069.24045804378,59367.544359962936
101,Paid Search,0.0717549359250188,46440.07531632459,603028.8574646454
101,Connected TV,0.5126205362475815,92160.28127342631,693551.6093152938
101,Paid Social,0.4439867498881108,95274.03135027648,201799.97632454103
101,Display,0.3952797903289557,59318.667212409135,303956.4498754058
101,Affiliate,0.1628328897793391,59490.002318196945,320209.69204136956
101,Email / CRM,0.4566032887510015,9257.398700845342,31195.69054030216
101,Direct Mail,0.8009874440788524,227362.48359920824,1335984.2681427535
101,Podcast,0.8591978796724374,20683.508804095873,139989.74148020367
102,Paid Search,0.0728018951176967,51704.296874322674,523238.49913435953
102,Connected TV,0.6318450467838732,57433.17091793886,375835.322372258
102,Paid Social,0.3442931536656263,36689.664302536265,118444.56757668396
102,Display,0.7144967605707664,31697.66400777428,271900.10458468896
102,Affiliate,0.0347511132222865,67574.69362024068,413908.14465259627
102,Email / CRM,0.3980866886329353,7506.477360309938,39081.150652633325
102,Direct Mail,0.488189373320219,64464.90260209517,178553.138876784
102,Podcast,0.3441787985755549,19266.051242544472,49296.5642877199
103,Paid Search,0.0950117532208505,41632.71355640748,807316.7595017962
103,Connected TV,0.5414028536625111,62889.62558234173,568463.4263363383
103,Paid Social,0.2720966463799465,119312.882325806,296982.5694906127
103,Display,0.5505240130915788,33070.10905639662,415207.84523175727
103,Affiliate,0.3225588854725318,55393.25414839992,266236.4085677655
103,Email / CRM,0.7503255992178867,39370.364400530736,90360.16611163758
103,Direct Mail,0.0494547893768882,474758.5940339495,297915.92003852216
103,Podcast,0.9535863164833508,26199.441980603548,105760.52417129632
104,Paid Search,0.2519003089646225,43228.40898621372,566263.4115067931
104,Connected TV,0.4975634102444525,43186.40948461101,255326.8868775648
104,Paid Social,0.1219795365932409,37132.01488958284,218321.5208531505
104,Display,0.5694861302791216,41918.46235183802,375051.19561366417
104,Affiliate,0.1961084900649174,50158.25544112807,255288.14527817545
104,Email / CRM,0.4474684480386609,16367.51616052139,6722.547029026501
104,Direct Mail,0.2082963945607547,40977.9156431594,16848.081816308648
104,Podcast,0.1152675726917929,19120.16899305517,36277.138218676446
105,Paid Search,0.1654058843869667,49022.33940555033,862790.0102687121
105,Connected TV,0.4783176306324946,122367.19173623231,744135.9373899784
105,Paid Social,0.7514104606211288,108777.01016706428,254867.81143113913
105,Display,0.5153989424790603,126386.57456640892,809135.3528662281
105,Affiliate,0.357913276409908,64641.64957840315,250978.8972304101
105,Email / CRM,0.9553723637063402,12122.17063978088,29990.56055019724
105,Direct Mail,0.681349809399303,113738.88097067658,246901.43969849503
105,Podcast,0.2815120684276129,158824.86824577607,210704.80073030095
106,Paid Search,0.0504178556748539,60695.144846134965,488295.8262007658
106,Connected TV,0.5390847571119339,43165.39984180781,321658.35858487245
106,Paid Social,0.6119136256441676,177596.32257659538,266969.39443389745
106,Display,0.4494731771569747,62293.20773666768,478922.36206176865
106,Affiliate,0.08059330179336,19594.925926007734,288424.8238412453
106,Email / CRM,0.4348629390402461,4903.507454986603,86877.46201342964
106,Direct Mail,0.6472249273136778,274237.5165659107,739417.7713533324
106,Podcast,0.5945486868236359,37600.491048514945,57974.06868605301
107,Paid Search,0.2666644528047748,46075.83830426195,812339.229537465
107,Connected TV,0.3738715555747235,63181.08289814245,483195.13131357456
107,Paid Social,0.6646533522183266,224966.73747260647,620028.5068408796
107,Display,0.6534977223851718,57049.52997696211,256284.18710051547
107,Affiliate,0.0463558821269387,22103.996197384196,240647.3065046352
107,Email / CRM,0.2323751335065736,29865.636524602098,21095.792400415383
107,Direct Mail,0.732096943412523,96507.19097951749,426191.3260292215
107,Podcast,0.5509118889496895,30090.531199479,30765.62038707439
108,Paid Search,0.0546677145137421,45084.82258488113,850146.3931400988
108,Connected TV,0.6012649260188208,71994.08954618026,502202.4863243796
108,Paid Social,0.2049071481961834,597055.863228227,1500353.5707931058
108,Display,0.5786267250834932,107553.17186394964,593649.4260606652
108,Affiliate,0.2442608992584495,86647.62744130199,287114.42113663116
108,Email / CRM,0.4650604299664997,10685.91722832691,71736.4879065219
108,Direct Mail,0.8159379954682096,63709.09827053715,357064.00228528626
108,Podcast,0.4595393994473581,30056.75916085402,131485.01712709825
109,Paid Search,0.0475146826398674,36987.34969465565,791354.3642684742
109,Connected TV,0.6472493078897891,50725.16166977525,506921.1535051621
109,Paid Social,0.6115800233686319,331382.4454117908,739274.5933825038
109,Display,0.6095741194650794,68511.78953866762,374298.509980914
109,Affiliate,0.3573837872122179,65478.00845019453,376080.5984328297
109,Email / CRM,0.4615984218263532,25198.934398372647,57014.400414391326
109,Direct Mail,0.6859519550597867,181807.74223099224,383701.74249345914
109,Podcast,0.532465627901945,20801.562950460782,77981.22222689346
110,Paid Search,0.0901878581845925,58997.1766346357,492884.42116766
110,Connected TV,0.3116548789235141,116529.41284488844,540063.8954926282
110,Paid Social,0.5283852727730357,48500.69554420151,308559.23871965526
110,Display,0.6387435905574281,168736.4369876969,808863.6472823898
110,Affiliate,0.0580619725257847,189399.68968341124,508812.27787896415
110,Email / CRM,0.339417474700545,4997.435600363699,120966.23382081128
110,Direct Mail,0.3691957617214479,257612.167243621,284075.44609465677
110,Podcast,0.3721718929229636,35702.39260942292,125146.00363435128
111,Paid Search,0.1018945298649288,49988.833172315826,859474.979525259
111,Connected TV,0.6701217454736556,80747.38915314375,864300.7875252139
111,Paid Social,0.437514228787516,145296.38243803795,448163.0872124203
111,Display,0.2634223828603556,87532.37867796903,304176.12062099343
111,Affiliate,0.1347886812556973,20236.07154985652,401192.5533823603
111,Email / CRM,0.4267822082114643,9746.48197781591,232478.8585062471
111,Direct Mail,0.2996479035147689,167334.73338559174,204071.7825438439
111,Podcast,0.5306138176760777,19972.3042208669,117679.72720301677
112,Paid Search,0.1826608511803867,42782.81766217338,1038880.090793679
112,Connected TV,0.6028118304799254,61362.38384248813,347124.33664425666
112,Paid Social,0.4812285185959403,69690.8593680013,139874.15635590488
112,Display,0.5453980632122861,25858.78206166268,216540.4220241168
112,Affiliate,0.1151176817861358,68891.510360314,456380.2458939069
112,Email / CRM,0.1748337865862952,6861.45756550425,53933.513423099655
112,Direct Mail,0.2409340947996996,27355.840469801584,130652.47301439667
112,Podcast,0.8167222100066317,17485.780553903016,131999.6979261015
113,Paid Search,0.3169545859535372,63695.95642133975,667409.0506755634
113,Connected TV,0.5938156063151414,54263.02773454446,497615.1315216905
113,Paid Social,0.4119459392048049,133710.1315112047,268434.8121128077
113,Display,0.5830723526314392,220729.50309474883,714198.8602450293
113,Affiliate,0.0451530057595566,35400.5970247248,284741.3499628921
113,Email / CRM,0.4697262156366167,38423.16623589811,40736.29639566318
113,Direct Mail,0.8397872837971142,83793.37898875064,382229.7740285168
113,Podcast,0.8205454347797402,61180.72268837172,69697.09786653677
114,Paid Search,0.1148233325245625,39610.90217349294,573211.3553603152
114,Connected TV,0.5461972082738472,79665.25097347038,497176.85886928823
114,Paid Social,0.837901570236031,278450.70901617646,1027604.017069382
114,Display,0.4678172707312058,161631.07564657324,663301.200536685
114,Affiliate,0.5960819855953388,59222.27361832245,233514.25358656573
114,Email / CRM,0.904692127025115,12545.620723379528,32583.36550535183
114,Direct Mail,0.6828458465179209,47645.36265793402,166077.8434174116
114,Podcast,0.3290033385622758,8501.061812011048,7750.481568130968
115,Paid Search,0.1674812674565594,51463.13337623048,671528.8588052804
115,Connected TV,0.7085764939752536,58116.10059840848,344731.208639935
115,Paid Social,0.3389998031056612,153191.73566704537,422718.9172199099
115,Display,0.3226846317140588,34698.33113290461,173135.4970638743
115,Affiliate,0.1719013249546558,24053.028589690857,138569.09354548677
115,Email / CRM,0.7220076993729528,27779.206358727344,32315.93402013432
115,Direct Mail,0.8509023846657122,41811.30440101502,376913.14801873575
115,Podcast,0.6911091797351456,33042.53849276782,301102.1318708548
116,Paid Search,0.1428515347506425,39557.00887741462,886961.6961431096
116,Connected TV,0.5535236984919003,81541.45035387212,610235.6667764481
116,Paid Social,0.3830757267764891,86900.29129719087,221993.00916216816
116,Display,0.6963804147303866,166174.6295491576,1044904.008939876
116,Affiliate,0.1627504252093973,18347.56261721322,404814.7623335941
116,Email / CRM,0.2150555855078416,8899.758951665362,37595.921829282415
116,Direct Mail,0.4713305747545331,132046.64201777484,196496.92681617977
116,Podcast,0.5487556939247544,66311.11556438515,338437.68333849515
117,Paid Search,0.1079471426191797,50735.45709864936,638189.8703112159
117,Connected TV,0.6918866710138912,62655.94446101617,589255.1976959553
117,Paid Social,0.0885612311907549,59447.06483281546,291740.8986571657
117,Display,0.5002619158501472,36675.94169323162,166887.72174100808
117,Affiliate,0.4135314996722522,27339.849104348723,319322.1169492181
117,Email / CRM,0.5171202124824561,27863.62033793815,139699.4917847502
117,Direct Mail,0.6520837646017578,113336.90464939228,352911.5993395361
117,Podcast,0.5658619970610236,20355.897347538852,76576.26586675638
118,Paid Search,0.1195907444004665,54929.60164090703,583933.6609924115
118,Connected TV,0.5877619401447223,62442.389219281555,463313.8321533097
118,Paid Social,0.6338003274279443,135818.92833271128,545041.7444589495
118,Display,0.5845498030715287,134286.061934647,412877.5329934534
118,Affiliate,0.1156724107194067,31386.20506553136,319779.5267048232
118,Email / CRM,0.4347664865535505,15230.146288212662,219272.0308953794
118,Direct Mail,0.6117978014440268,169721.76424162294,547665.3702722922
118,Podcast,0.6210054852552709,30491.72033951963,22181.46912594503
119,Paid Search,0.1033082424429232,41702.64176383886,681288.0271577274
119,Connected TV,0.7081922218683622,90114.11880306444,580754.460062041
119,Paid Social,0.6296456801068029,119239.3079688906,380270.9433722043
119,Display,0.6291258116751371,39926.242712319385,369620.34885549865
119,Affiliate,0.1668473953349287,19566.457328424643,364500.32748645585
119,Email / CRM,0.2978570360470409,13027.06982922723,77023.05645122624
119,Direct Mail,0.2765899908873081,27267.58036831763,76243.72504974775
119,Podcast,0.6764574560850924,35125.774461584115,63451.527100266365
120,Paid Search,0.0316097340445711,45383.809643475935,811305.8302072311
120,Connected TV,0.5115445272205733,55721.7748320144,404600.2586595262
120,Paid Social,0.4128925848658498,78761.11762009474,381058.3333366371
120,Display,0.6223792646745697,61780.67303822095,545115.5933028806
120,Affiliate,0.0666110875781333,59520.21509528832,277501.12303976784
120,Email / CRM,0.5031978384018713,8290.098990048744,79665.81510061
120,Direct Mail,0.2057497773131317,41775.281853403576,121373.77338347136
120,Podcast,0.7808911172929515,11225.957860600136,2282.2919114577912
121,Paid Search,0.09901811854129,32402.88267224744,892736.605924809
121,Connected TV,0.2892813343630254,110804.88542332924,582220.3104537023
121,Paid Social,0.280728465641843,51741.3468251607,15498.723023637229
121,Display,0.7885977359036432,32456.38520661979,164376.4843066193
121,Affiliate,0.1843342106092242,45733.5306672384,373863.3685897668
121,Email / CRM,0.5742754650355598,17441.881765698043,57619.67976033856
121,Direct Mail,0.7745850453937965,108046.5512865892,552594.6094690904
121,Podcast,0.942714116512004,18262.42047207238,80728.95274710264
122,Paid Search,0.0736253694746999,47517.93646640379,671079.526534294
122,Connected TV,0.7375012714842871,32487.92033599932,393251.33144845266
122,Paid Social,0.3884947286898206,71997.00129476437,331786.9316597144
122,Display,0.292305426866654,80206.01345103183,226082.83118572607
122,Affiliate,0.1513941010047856,35691.43089249129,351695.62781423447
122,Email / CRM,0.6426571643696265,8733.978780013014,121001.80278441976
122,Direct Mail,0.6460867241887664,126196.58357008232,420394.7632879639
122,Podcast,0.3198725514618041,29200.22949345571,80348.88942258598
123,Paid Search,0.1577365467587898,59189.905344716186,693128.9436101213
123,Connected TV,0.5377069844355556,78755.76813296386,415400.24442432256
123,Paid Social,0.6191224999228366,35151.25303481447,542066.9736205004
123,Display,0.2564843175640919,44029.963048385995,252840.6070967581
123,Affiliate,0.0387088568921824,29396.346847639023,213552.03438000605
123,Email / CRM,0.5014673832628306,37587.87755807519,83004.80049174282
123,Direct Mail,0.883400123845201,71488.39546083548,322966.1562006704
123,Podcast,0.6271968047313893,46137.16259609178,205325.8777156767
124,Paid Search,0.0874427441496912,53122.69154921438,607349.222845629
124,Connected TV,0.5956192930461244,144834.2831085921,1164000.3263793653
124,Paid Social,0.469412589071609,220937.77583202772,249603.26210042904
124,Display,0.6467284871106896,24440.065141948293,394012.7602566139
124,Affiliate,0.2191970640773628,94308.73655397024,364013.4989650781
124,Email / CRM,0.7180023271696145,11917.50287321469,59357.38673467163
124,Direct Mail,0.3201830055199162,46418.97306967853,159832.57276353706
124,Podcast,0.4378158386908231,14191.075778146364,85041.31052594479
125,Paid Search,0.0782408038896817,47183.89592505546,521641.2747411624
125,Connected TV,0.6859900454374017,57108.35752191554,511284.27663526376
125,Paid Social,0.593005004532473,34349.11509653456,621844.9150104967
125,Display,0.4569025613042915,27446.270342136868,127299.549859373
125,Affiliate,0.0265320532494045,18003.341961557566,466942.01761952695
125,Email / CRM,0.5267086060259039,19258.941222964975,104213.60618502257
125,Direct Mail,0.5271529082686405,120334.4676908398,103491.06813564934
125,Podcast,0.3454713689876637,21802.1774292438,108976.826259409
126,Paid Search,0.0694269089515907,52337.337067901724,491003.59772554325
126,Connected TV,0.4939459516012349,74096.22570316953,411495.11458593514
126,Paid Social,0.5904349428727048,45948.42438054152,187944.81813204655
126,Display,0.6063128256413619,69110.84581208556,422993.233468181
126,Affiliate,0.0465309144766114,232186.6532485266,1151725.8084458213
126,Email / CRM,0.4201083325537648,22321.469308599517,94606.7309913915
126,Direct Mail,0.4475542757325673,59757.739356861726,143082.45896432284
126,Podcast,0.7029407244078856,22053.10284027556,117995.04126356398
127,Paid Search,0.0950043676243101,43373.02951706872,714824.2636389844
127,Connected TV,0.6173722761550443,116994.33436867698,893146.4780607276
127,Paid Social,0.5790125039034929,87727.87851635521,306337.1155850427
127,Display,0.5079194361466662,74256.85351221549,392859.25726167613
127,Affiliate,0.2396367920389228,28956.74852416123,193110.68275426884
127,Email / CRM,0.5641723922259959,13888.111752059,195273.00121263688
127,Direct Mail,0.7620166616954193,37147.86248572942,52308.63413845713
127,Podcast,0.6127647869470129,10511.425614717356,131041.797924791
128,Paid Search,0.0556668382757674,35484.48374124204,911766.9218948204
128,Connected TV,0.5056355187001103,92673.85293272792,658578.9176801606
128,Paid Social,0.3672437662305715,40478.6677694419,197963.47931612533
128,Display,0.4992383764393256,78579.26738397489,390995.7464699057
128,Affiliate,0.2081026927511572,51328.25877282752,338769.8783651814
128,Email / CRM,0.6385030972466468,51165.88496066258,249093.17796816185
128,Direct Mail,0.5043132924256188,99618.17822947585,190681.0075603956
128,Podcast,0.8944811213162347,25904.63038015531,89086.36586348139
129,Paid Search,0.1689024324544695,49843.34362459136,871346.5745032257
129,Connected TV,0.6829872745049163,66316.22102636818,703894.7399778523
129,Paid Social,0.5071529300515482,82312.58117463271,265995.34176769556
129,Display,0.2650941153425482,36973.05993093847,149282.12156283966
129,Affiliate,0.1111976524132838,37441.44359367747,184584.8096556983
129,Email / CRM,0.4166578261547145,10698.589213284824,177593.92487811865
129,Direct Mail,0.2517676788159546,74626.81493954538,176899.1885962734
129,Podcast,0.2914339411658304,39869.223317741205,157542.20380235426
130,Paid Search,0.1312725410467549,35805.14954192329,1017942.0220382636
130,Connected TV,0.7072213095486878,34016.28720542573,508817.03856291
130,Paid Social,0.0920040251853591,40530.20040004115,157360.34044408717
130,Display,0.5332908869186682,25153.8768968751,101245.47904660332
130,Affiliate,0.035848303949022,29179.441301277013,205602.4848483254
130,Email / CRM,0.5821465132166578,7999.802023691321,222701.1484874277
130,Direct Mail,0.7670005121530131,70232.14241199498,256867.549398816
130,Podcast,0.419244776722536,24257.161974244344,78465.12449636807
131,Paid Search,0.0536162975524626,36933.65045176979,1020600.8329918942
131,Connected TV,0.6948509313856494,48168.18152922537,421537.8118945998
131,Paid Social,0.3855665818130058,42841.23166965067,183139.302869397
131,Display,0.6863805513224912,48042.83040461614,347023.5795274875
131,Affiliate,0.1237751235571548,20086.184036381102,343057.743615986
131,Email / CRM,0.5856812816010901,12355.961918999838,90251.32137524476
131,Direct Mail,0.2482605307774015,58406.664858510376,37194.77485510602
131,Podcast,0.416230260349419,31375.497075436353,103258.71029220226
132,Paid Search,0.1879098424080307,34621.96412098059,878062.1645110935
132,Connected TV,0.4876947277620733,120295.18948235193,674781.7308392416
132,Paid Social,0.5382834909992185,34585.65997112886,232511.39951008937
132,Display,0.6142204229647276,41701.152403774,255602.74374160275
132,Affiliate,0.2890643007386421,75830.81941233895,345720.80905100337
132,Email / CRM,0.5576503685133519,13122.139154334038,41808.18157980411
132,Direct Mail,0.1592286088586147,85382.04254344887,135466.05877045207
132,Podcast,0.6323291597884378,19626.992315399217,3474.9142743137986
133,Paid Search,0.2334597652988012,51006.29793198912,889030.2801790172
133,Connected TV,0.6459791766156542,53753.77914964333,637012.6901363952
133,Paid Social,0.4561914646573551,69562.86428240254,309165.11421727436
133,Display,0.1754261212217267,46287.71339766459,307489.1561039529
133,Affiliate,0.1161490064175866,140820.60878653557,795172.1913151689
133,Email / CRM,0.4192585791097308,7138.2427145945,37849.88061708637
133,Direct Mail,0.3467302086196097,156237.96201477508,371370.4798042812
133,Podcast,0.858467615731675,74726.10214793633,281191.67125993804
134,Paid Search,0.2325463048632287,49311.19984145887,788548.2499535368
134,Connected TV,0.7033569223287172,65116.709545406135,587945.6806538937
134,Paid Social,0.4221801494813548,37920.12135415523,250927.61001433697
134,Display,0.4847636881353391,56124.50817858083,309712.23423539754
134,Affiliate,0.0725744441415453,28502.587892501688,228298.48430783887
134,Email / CRM,0.3870189551261314,10642.15852608175,142371.25314134665
134,Direct Mail,0.7093878434747549,28313.157891686707,228805.1932946273
134,Podcast,0.4589277152756018,251053.86072263325,84962.72612484364
135,Paid Search,0.0710409686434175,42049.737347889786,735376.0052106181
135,Connected TV,0.5725552703939059,71082.15330389902,428891.9176678363
135,Paid Social,0.1769681128520117,172962.450951137,331384.81015687477
135,Display,0.6542881704003048,49918.967703903254,272738.7128773559
135,Affiliate,0.2609406089400482,22058.945895278368,353039.82385214674
135,Email / CRM,0.8730893303591187,33117.41096612737,34018.60106891851
135,Direct Mail,0.7378626506663795,47075.45218930725,220844.5531601771
135,Podcast,0.2983211104175335,18370.13218972516,50862.06309354486
136,Paid Search,0.1294186527233321,74610.94093890362,467368.2455783909
136,Connected TV,0.6007842887570992,30461.385804129997,247867.9399844567
136,Paid Social,0.2228306933421676,86489.40372701849,143714.44980042925
136,Display,0.2701753143815409,72262.403918461,356855.10479748965
136,Affiliate,0.7771821073448805,28207.115351940276,39173.82086730552
136,Email / CRM,0.2937171123087794,21289.832150231217,77873.26095737013
136,Direct Mail,0.8429215937585497,82342.47179149257,696974.2304504154
136,Podcast,0.387386529316388,21191.377881262815,46020.604011038275
137,Paid Search,0.2124681823439303,38350.86192212889,1086795.519380278
137,Connected TV,0.5313443086471704,76605.64976517844,677424.8925356766
137,Paid Social,0.3146100388562698,43974.65580168846,400883.8541176299
137,Display,0.2766871189096513,29297.603021169307,235394.37044964297
137,Affiliate,0.3484455371432872,28944.5025992202,384212.83622514736
137,Email / CRM,0.562506289816864,22828.33083616677,68875.98311077377
137,Direct Mail,0.6262213631430058,70978.5827268317,79018.7757706834
137,Podcast,0.8195576460683061,164313.77151522518,255237.72396383423
138,Paid Search,0.1710215774605908,54012.79705558292,722690.9074096801
138,Connected TV,0.4226298207395717,79670.68263972622,436690.8546254302
138,Paid Social,0.3382510487866546,265901.26889551524,230364.74871252797
138,Display,0.6638418586232918,85485.18178817425,318812.66406163794
138,Affiliate,0.0687962401474169,31751.34340632423,387938.178091012
138,Email / CRM,0.3443714486970763,9664.87292449506,6886.1945673094915
138,Direct Mail,0.6866828659055485,33575.89566631097,290966.37951641175
138,Podcast,0.4415570721100875,21078.00453680992,52826.72100244735
139,Paid Search,0.0380899681951343,61791.01854518906,312130.28925945034
139,Connected TV,0.4964373213426739,84816.40583738785,513204.3930392276
139,Paid Social,0.305755254013242,232374.57204759025,667636.69331178
139,Display,0.8104445619152281,100182.25087390403,1042948.9370488604
139,Affiliate,0.3851434809633738,15644.533055078327,296747.3256853587
139,Email / CRM,0.7570116843135803,13963.681174273952,180421.73439594067
139,Direct Mail,0.3476050568653603,204402.05545556935,275828.5735132106
139,Podcast,0.5955484351058635,55930.368391203105,97972.63761789825
140,Paid Search,0.1966726764687951,55497.7434748277,590084.4719820698
140,Connected TV,0.5768713906520392,73241.86576943235,547893.9067168299
140,Paid Social,0.5883158315897687,295377.07654030254,912755.0966490484
140,Display,0.2920934560053097,49495.91459867483,110143.22199372196
140,Affiliate,0.3322533534726921,73071.7970067789,545266.1034683973
140,Email / CRM,0.4746999316976483,25827.28804849684,114157.39012855482
140,Direct Mail,0.2258072853258407,133188.52636893216,137232.72061450742
140,Podcast,0.6963172524973322,10462.38741815842,367.02593427633815
141,Paid Search,0.1015227306755334,36250.87423705975,1002197.5142709468
141,Connected TV,0.5185530880514861,25230.81719595323,245408.77372835865
141,Paid Social,0.670018053983307,36423.71821873914,219189.2776458747
141,Display,0.684019416026209,57498.50028829253,567583.3654161835
141,Affiliate,0.1011100486842873,44995.45131860559,241463.9892865917
141,Email / CRM,0.7783540346242963,28032.47321955251,157312.043225677
141,Direct Mail,0.6078072773146754,60349.35158580051,161031.41658531505
141,Podcast,0.70321171444473,25640.03073421496,162216.41973095757
142,Paid Search,0.2438165051561277,53757.80886902824,745564.7045751556
142,Connected TV,0.4065981609698328,78766.70324999555,393953.654482498
142,Paid Social,0.2498790789932909,32458.27510321292,306211.9753191422
142,Display,0.5420216991401853,69107.05876924636,240632.32808832137
142,Affiliate,0.1875134302359689,60112.17409459936,279355.71045309363
142,Email / CRM,0.6262315052535132,19374.85026551005,62014.206463717754
142,Direct Mail,0.7120126926948958,56990.6767451767,359036.6207705098
142,Podcast,0.7794503973173741,64699.03390120761,437664.32614412205
143,Paid Search,0.1228981986685967,44237.17175045758,774247.8515468729
143,Connected TV,0.3998209684141757,105835.16426683756,406927.59227146994
143,Paid Social,0.6396440545491036,29174.83736365553,476987.82400332874
143,Display,0.6045366404759858,48567.0470316413,172149.52546033877
143,Affiliate,0.0085773138662035,35163.159204849275,282987.3440281057
143,Email / CRM,0.4728355474729295,14882.412017361645,39360.65251673872
143,Direct Mail,0.7634007868612885,27207.6060656863,251828.65098166137
143,Podcast,0.705054436460867,29195.821162034543,82425.49219763727
144,Paid Search,0.0427258889797466,40129.753215945275,786971.3839334936
144,Connected TV,0.5188811641747061,40862.16249914585,294290.85537290876
144,Paid Social,0.3964967393175761,41034.8596997611,147094.87391278704
144,Display,0.3997478020338646,103974.56429173268,285794.1786091074
144,Affiliate,0.2333891151490958,34440.87773612491,340129.0405293314
144,Email / CRM,0.3779975697292534,11521.06474632809,123644.6608317166
144,Direct Mail,0.6434735763316014,19671.76302563398,215583.72476864257
144,Podcast,0.6497452427516056,16179.000487424224,145773.32443965418
145,Paid Search,0.0794019878652169,45849.55261850589,636140.2775083804
145,Connected TV,0.630174764157416,46801.72105832528,433052.1569801392
145,Paid Social,0.5633747317587487,118535.48146827036,238389.8374331752
145,Display,0.4263626292782339,89295.6250147745,346603.5863444271
145,Affiliate,0.5412299846041376,61799.46947138379,159816.8657356907
145,Email / CRM,0.4201387585402262,7527.478587199938,132807.9983309257
145,Direct Mail,0.8252856733400014,374531.4248809212,407581.87179231626
145,Podcast,0.4908922234221817,39793.911066994224,255681.62117702112
146,Paid Search,0.1106705184269375,52228.920822181746,696536.2279984975
146,Connected TV,0.5225706774773683,34253.17637001146,270961.773690424
146,Paid Social,0.3108175235874273,272664.2560825762,477532.7421021928
