draw,channel,decay,k,beta
99,Paid Social,0.630488507554198,36685.346353434106,215828.10074704752
99,Display,0.6822506677155283,35461.689813657125,366390.9686695209
99,Affiliate,0.2406270084118483,49598.110838556,436971.09645012434
99,Email / CRM,0.19195099262817236,9776.394728392812,123210.04040427513
99,Direct Mail,0.5589443336986779,108359.4647420116,382696.5755049552
99,Podcast,0.7566457696419964,51039.19225535986,53532.48202332842
100,Paid Search,0.014552487735309967,39591.80292339281,777937.9787343199
100,Connected TV,0.6813357952525879,40716.714411851666,452416.79930176004
100,Paid Social,0.4196801533443422,153409.90562584857,366081.6038078108
100,Display,0.5379122424109058,46674.80356812588,255101.5858577483
100,Affiliate,0.2708954394562199,53744.004878720756,226438.72015380958
100,Email / CRM,0.8615600144553187,10085.292808590084,84646.81683214055
100,Direct Mail,0.3581017685975856,220086.6023979441,105447.76354658787
100,Podcast,0.1391351012233363,8069.24045804378,59367.544359962936
101,Paid Search,0.07175493592501883,46440.07531632459,603028.8574646454
101,Connected TV,0.5126205362475815,92160.28127342631,693551.6093152938
101,Paid Social,0.4439867498881108,95274.03135027648,201799.97632454103
101,Display,0.3952797903289557,59318.667212409135,303956.4498754058
101,Affiliate,0.1628328897793391,59490.002318196945,320209.69204136956
101,Email / CRM,0.45660328875100153,9257.398700845342,31195.69054030216
101,Direct Mail,0.8009874440788524,227362.48359920824,1335984.2681427535
101,Podcast,0.8591978796724374,20683.508804095873,139989.74148020367
102,Paid Search,0.07280189511769677,51704.296874322674,523238.49913435953
102,Connected TV,0.6318450467838732,57433.17091793886,375835.322372258
102,Paid Social,0.34429315366562635,36689.664302536265,118444.56757668397
102,Display,0.7144967605707664,31697.66400777428,271900.10458468896
102,Affiliate,0.03475111322228654,67574.69362024068,413908.14465259627
102,Email / CRM,0.39808668863293534,7506.477360309938,39081.150652633325
102,Direct Mail,0.488189373320219,64464.902602095164,178553.138876784
102,Podcast,0.34417879857555495,19266.051242544472,49296.5642877199
103,Paid Search,0.09501175322085051,41632.71355640748,807316.7595017962
103,Connected TV,0.5414028536625111,62889.62558234173,568463.4263363383
103,Paid Social,0.2720966463799465,119312.88232580599,296982.5694906127
103,Display,0.5505240130915788,33070.10905639662,415207.84523175727
103,Affiliate,0.32255888547253186,55393.254148399916,266236.4085677655
103,Email / CRM,0.7503255992178867,39370.364400530736,90360.16611163758
103,Direct Mail,0.04945478937688828,474758.5940339495,297915.92003852216
103,Podcast,0.9535863164833508,26199.441980603548,105760.52417129633
104,Paid Search,0.2519003089646225,43228.40898621372,566263.4115067931
104,Connected TV,0.4975634102444525,43186.40948461101,255326.8868775648
104,Paid Social,0.12197953659324097,37132.01488958284,218321.5208531505
104,Display,0.5694861302791216,41918.46235183802,375051.19561366417
104,Affiliate,0.19610849006491746,50158.25544112807,255288.14527817545
104,Email / CRM,0.4474684480386609,16367.51616052139,6722.547029026501
104,Direct Mail,0.20829639456075477,40977.9156431594,16848.081816308648
104,Podcast,0.1152675726917929,19120.168993055166,36277.138218676446
105,Paid Search,0.16540588438696674,49022.33940555033,862790.0102687121
105,Connected TV,0.4783176306324946,122367.19173623233,744135.9373899784
105,Paid Social,0.7514104606211288,108777.01016706429,254867.81143113913
105,Display,0.5153989424790603,126386.57456640892,809135.3528662281
105,Affiliate,0.357913276409908,64641.64957840315,250978.8972304101
105,Email / CRM,0.9553723637063402,12122.170639780881,29990.560550197242
105,Direct Mail,0.681349809399303,113738.88097067658,246901.43969849506
105,Podcast,0.2815120684276129,158824.86824577607,210704.80073030095
106,Paid Search,0.05041785567485397,60695.144846134965,488295.8262007658
106,Connected TV,0.5390847571119339,43165.39984180781,321658.35858487245
106,Paid Social,0.6119136256441676,177596.32257659538,266969.39443389745
106,Display,0.44947317715697477,62293.20773666768,478922.36206176865
106,Affiliate,0.08059330179336001,19594.925926007738,288424.8238412453
106,Email / CRM,0.43486293904024614,4903.507454986603,86877.46201342964
106,Direct Mail,0.6472249273136778,274237.5165659107,739417.7713533324
106,Podcast,0.5945486868236359,37600.491048514945,57974.06868605301
107,Paid Search,0.2666644528047748,46075.83830426195,812339.229537465
107,Connected TV,0.37387155557472357,63181.08289814245,483195.13131357456
107,Paid Social,0.6646533522183266,224966.73747260647,620028.5068408796
107,Display,0.6534977223851718,57049.52997696211,256284.18710051547
107,Affiliate,0.04635588212693875,22103.996197384196,240647.3065046352
107,Email / CRM,0.23237513350657368,29865.636524602098,21095.792400415383
107,Direct Mail,0.732096943412523,96507.19097951747,426191.3260292215
107,Podcast,0.5509118889496895,30090.531199479,30765.62038707439
108,Paid Search,0.05466771451374218,45084.82258488113,850146.3931400988
108,Connected TV,0.6012649260188208,71994.08954618026,502202.4863243796
108,Paid Social,0.20490714819618347,597055.863228227,1500353.5707931058
108,Display,0.5786267250834932,107553.17186394965,593649.4260606652
108,Affiliate,0.24426089925844957,86647.62744130199,287114.42113663116
108,Email / CRM,0.46506042996649977,10685.91722832691,71736.4879065219
108,Direct Mail,0.8159379954682096,63709.09827053715,357064.00228528626
108,Podcast,0.4595393994473581,30056.75916085402,131485.01712709825
109,Paid Search,0.0475146826398674,36987.34969465565,791354.3642684742
109,Connected TV,0.6472493078897891,50725.16166977525,506921.1535051621
109,Paid Social,0.6115800233686319,331382.4454117908,739274.5933825038
109,Display,0.6095741194650794,68511.78953866762,374298.509980914
109,Affiliate,0.3573837872122179,65478.008450194524,376080.5984328297
109,Email / CRM,0.46159842182635324,25198.934398372647,57014.400414391326
109,Direct Mail,0.6859519550597867,181807.74223099224,383701.74249345914
109,Podcast,0.532465627901945,20801.562950460782,77981.22222689346
110,Paid Search,0.09018785818459256,58997.1766346357,492884.42116766004
110,Connected TV,0.3116548789235141,116529.41284488844,540063.8954926282
110,Paid Social,0.5283852727730357,48500.69554420151,308559.23871965526
110,Display,0.6387435905574281,168736.4369876969,808863.6472823898
110,Affiliate,0.058061972525784704,189399.68968341124,508812.27787896415
110,Email / CRM,0.33941747470054506,4997.435600363699,120966.23382081128
110,Direct Mail,0.36919576172144797,257612.167243621,284075.44609465677
110,Podcast,0.3721718929229636,35702.39260942292,125146.00363435128
111,Paid Search,0.1018945298649288,49988.833172315826,859474.979525259
111,Connected TV,0.6701217454736556,80747.38915314375,864300.7875252139
111,Paid Social,0.437514228787516,145296.38243803795,448163.0872124203
111,Display,0.26342238286035563,87532.37867796903,304176.12062099343
111,Affiliate,0.1347886812556973,20236.07154985652,401192.5533823603
111,Email / CRM,0.42678220821146434,9746.48197781591,232478.8585062471
111,Direct Mail,0.2996479035147689,167334.73338559174,204071.7825438439
111,Podcast,0.5306138176760777,19972.3042208669,117679.72720301677
112,Paid Search,0.18266085118038677,42782.81766217338,1038880.090793679
112,Connected TV,0.6028118304799254,61362.38384248813,347124.33664425666
112,Paid Social,0.48122851859594035,69690.8593680013,139874.15635590488
112,Display,0.5453980632122861,25858.782061662678,216540.42202411682
112,Affiliate,0.11511768178613585,68891.510360314,456380.2458939069
112,Email / CRM,0.17483378658629523,6861.45756550425,53933.513423099655
112,Direct Mail,0.24093409479969963,27355.840469801584,130652.47301439667
112,Podcast,0.8167222100066317,17485.780553903016,131999.6979261015
113,Paid Search,0.3169545859535372,63695.95642133975,667409.0506755634
113,Connected TV,0.5938156063151414,54263.02773454446,497615.1315216905
113,Paid Social,0.4119459392048049,133710.1315112047,268434.8121128077
113,Display,0.5830723526314392,220729.50309474883,714198.8602450293
113,Affiliate,0.0451530057595566,35400.5970247248,284741.3499628921
113,Email / CRM,0.4697262156366167,38423.16623589811,40736.29639566318
113,Direct Mail,0.8397872837971142,83793.37898875064,382229.77402851684
113,Podcast,0.8205454347797402,61180.72268837172,69697.09786653677
114,Paid Search,0.11482333252456255,39610.90217349294,573211.3553603152
114,Connected TV,0.5461972082738472,79665.25097347038,497176.85886928823
114,Paid Social,0.837901570236031,278450.70901617646,1027604.017069382
114,Display,0.4678172707312058,161631.07564657324,663301.200536685
114,Affiliate,0.5960819855953388,59222.27361832245,233514.25358656573
114,Email / CRM,0.904692127025115,12545.620723379527,32583.36550535183
114,Direct Mail,0.6828458465179209,47645.36265793402,166077.8434174116
114,Podcast,0.3290033385622758,8501.061812011048,7750.481568130968
115,Paid Search,0.1674812674565594,51463.13337623048,671528.8588052804
115,Connected TV,0.7085764939752536,58116.10059840848,344731.208639935
115,Paid Social,0.33899980310566125,153191.73566704537,422718.91721990996
115,Display,0.3226846317140588,34698.33113290461,173135.4970638743
115,Affiliate,0.17190132495465585,24053.028589690854,138569.09354548677
115,Email / CRM,0.7220076993729528,27779.206358727344,32315.93402013432
115,Direct Mail,0.8509023846657122,41811.30440101502,376913.14801873575
115,Podcast,0.6911091797351456,33042.53849276782,301102.1318708548
116,Paid Search,0.1428515347506425,39557.00887741462,886961.6961431096
116,Connected TV,0.5535236984919003,81541.45035387212,610235.6667764481
116,Paid Social,0.38307572677648916,86900.29129719087,221993.00916216816
116,Display,0.6963804147303866,166174.6295491576,1044904.0089398761
116,Affiliate,0.16275042520939734,18347.56261721322,404814.7623335941
116,Email / CRM,0.21505558550784168,8899.758951665362,37595.921829282415
116,Direct Mail,0.47133057475453316,132046.64201777484,196496.92681617977
116,Podcast,0.5487556939247544,66311.11556438515,338437.68333849515
117,Paid Search,0.10794714261917977,50735.45709864936,638189.8703112159
117,Connected TV,0.6918866710138912,62655.94446101617,589255.1976959553
117,Paid Social,0.08856123119075494,59447.06483281546,291740.8986571657
117,Display,0.5002619158501472,36675.94169323162,166887.72174100808
117,Affiliate,0.4135314996722522,27339.849104348723,319322.1169492181
117,Email / CRM,0.5171202124824561,27863.62033793815,139699.4917847502
117,Direct Mail,0.6520837646017578,113336.90464939227,352911.5993395361
117,Podcast,0.5658619970610236,20355.897347538852,76576.26586675638
118,Paid Search,0.11959074440046652,54929.60164090703,583933.6609924115
118,Connected TV,0.5877619401447223,62442.389219281555,463313.8321533097
118,Paid Social,0.6338003274279443,135818.92833271128,545041.7444589495
118,Display,0.5845498030715287,134286.061934647,412877.5329934534
118,Affiliate,0.11567241071940675,31386.20506553136,319779.5267048232
118,Email / CRM,0.43476648655355055,15230.146288212662,219272.0308953794
118,Direct Mail,0.6117978014440268,169721.76424162294,547665.3702722922
118,Podcast,0.6210054852552709,30491.72033951963,22181.46912594503
119,Paid Search,0.10330824244292325,41702.64176383886,681288.0271577274
119,Connected TV,0.7081922218683622,90114.11880306444,580754.460062041
119,Paid Social,0.6296456801068029,119239.30796889059,380270.9433722043
119,Display,0.6291258116751371,39926.242712319385,369620.34885549865
119,Affiliate,0.16684739533492873,19566.457328424643,364500.32748645585
119,Email / CRM,0.29785703604704095,13027.06982922723,77023.05645122624
119,Direct Mail,0.2765899908873081,27267.58036831763,76243.72504974775
119,Podcast,0.6764574560850924,35125.774461584115,63451.527100266365
120,Paid Search,0.031609734044571194,45383.809643475935,811305.8302072311
120,Connected TV,0.5115445272205733,55721.7748320144,404600.2586595262
120,Paid Social,0.41289258486584984,78761.11762009474,381058.3333366371
120,Display,0.6223792646745697,61780.67303822095,545115.5933028806
120,Affiliate,0.0666110875781333,59520.21509528832,277501.12303976784
120,Email / CRM,0.5031978384018713,8290.098990048744,79665.81510061
120,Direct Mail,0.20574977731313177,41775.281853403576,121373.77338347137
120,Podcast,0.7808911172929515,11225.957860600136,2282.2919114577912
121,Paid Search,0.09901811854129,32402.88267224744,892736.605924809
121,Connected TV,0.2892813343630254,110804.88542332924,582220.3104537023
121,Paid Social,0.28072846564184306,51741.3468251607,15498.723023637227
121,Display,0.7885977359036432,32456.385206619794,164376.4843066193
121,Affiliate,0.1843342106092242,45733.530667238396,373863.3685897668
121,Email / CRM,0.5742754650355598,17441.881765698043,57619.679760338564
121,Direct Mail,0.7745850453937965,108046.55128658921,552594.6094690904
121,Podcast,0.9427141165120041,18262.42047207238,80728.95274710264
122,Paid Search,0.07362536947469993,47517.93646640379,671079.526534294
122,Connected TV,0.7375012714842871,32487.92033599932,393251.33144845266
122,Paid Social,0.38849472868982066,71997.00129476437,331786.9316597144
122,Display,0.292305426866654,80206.01345103183,226082.83118572607
122,Affiliate,0.15139410100478565,35691.43089249129,351695.62781423447
122,Email / CRM,0.6426571643696265,8733.978780013014,121001.80278441975
122,Direct Mail,0.6460867241887664,126196.58357008232,420394.7632879639
122,Podcast,0.31987255146180416,29200.22949345571,80348.88942258598
123,Paid Search,0.15773654675878987,59189.905344716186,693128.9436101213
123,Connected TV,0.5377069844355556,78755.76813296386,415400.24442432256
123,Paid Social,0.6191224999228366,35151.25303481447,542066.9736205004
123,Display,0.2564843175640919,44029.963048385995,252840.6070967581
123,Affiliate,0.03870885689218245,29396.346847639026,213552.03438000605
123,Email / CRM,0.5014673832628306,37587.87755807519,83004.80049174282
123,Direct Mail,0.883400123845201,71488.39546083548,322966.1562006704
123,Podcast,0.6271968047313893,46137.16259609178,205325.8777156767
124,Paid Search,0.08744274414969128,53122.69154921438,607349.222845629
124,Connected TV,0.5956192930461244,144834.2831085921,1164000.3263793653
124,Paid Social,0.469412589071609,220937.77583202772,249603.26210042904
124,Display,0.6467284871106896,24440.065141948293,394012.76025661395
124,Affiliate,0.21919706407736284,94308.73655397024,364013.4989650781
124,Email / CRM,0.7180023271696145,11917.50287321469,59357.38673467163
124,Direct Mail,0.32018300551991624,46418.97306967853,159832.57276353706
124,Podcast,0.4378158386908231,14191.075778146365,85041.31052594479
125,Paid Search,0.07824080388968174,47183.89592505546,521641.27474116243
125,Connected TV,0.6859900454374017,57108.35752191554,511284.27663526376
125,Paid Social,0.593005004532473,34349.11509653456,621844.9150104967
125,Display,0.4569025613042915,27446.270342136868,127299.54985937299
125,Affiliate,0.026532053249404563,18003.341961557566,466942.01761952695
125,Email / CRM,0.5267086060259039,19258.941222964975,104213.60618502257
125,Direct Mail,0.5271529082686405,120334.4676908398,103491.06813564934
125,Podcast,0.3454713689876637,21802.177429243802,108976.82625940899
126,Paid Search,0.06942690895159079,52337.337067901724,491003.59772554325
126,Connected TV,0.4939459516012349,74096.22570316953,411495.11458593514
126,Paid Social,0.5904349428727048,45948.42438054152,187944.81813204658
126,Display,0.6063128256413619,69110.84581208556,422993.233468181
126,Affiliate,0.04653091447661144,232186.6532485266,1151725.8084458213
126,Email / CRM,0.42010833255376484,22321.469308599517,94606.7309913915
126,Direct Mail,0.4475542757325673,59757.739356861726,143082.45896432284
126,Podcast,0.7029407244078856,22053.10284027556,117995.04126356398
127,Paid Search,0.09500436762431011,43373.029517068724,714824.2636389844
127,Connected TV,0.6173722761550443,116994.33436867698,893146.4780607276
127,Paid Social,0.5790125039034929,87727.87851635521,306337.1155850427
127,Display,0.5079194361466662,74256.85351221549,392859.25726167613
127,Affiliate,0.2396367920389228,28956.748524161234,193110.68275426884
127,Email / CRM,0.5641723922259959,13888.111752059001,195273.00121263688
127,Direct Mail,0.7620166616954193,37147.86248572942,52308.63413845713
127,Podcast,0.6127647869470129,10511.425614717355,131041.797924791
128,Paid Search,0.055666838275767426,35484.48374124204,911766.9218948205
128,Connected TV,0.5056355187001103,92673.85293272791,658578.9176801606
128,Paid Social,0.3672437662305715,40478.6677694419,197963.47931612533
128,Display,0.49923837643932567,78579.26738397489,390995.7464699057
128,Affiliate,0.20810269275115728,51328.25877282752,338769.8783651814
128,Email / CRM,0.6385030972466468,51165.88496066258,249093.17796816182
128,Direct Mail,0.5043132924256188,99618.17822947585,190681.0075603956
128,Podcast,0.8944811213162347,25904.63038015531,89086.36586348139
129,Paid Search,0.1689024324544695,49843.34362459136,871346.5745032257
129,Connected TV,0.6829872745049163,66316.22102636818,703894.7399778523
129,Paid Social,0.5071529300515482,82312.58117463271,265995.34176769556
129,Display,0.2650941153425482,36973.05993093847,149282.12156283966
129,Affiliate,0.11119765241328389,37441.44359367747,184584.80965569834
129,Email / CRM,0.41665782615471453,10698.589213284824,177593.92487811865
129,Direct Mail,0.25176767881595463,74626.81493954538,176899.1885962734
129,Podcast,0.2914339411658304,39869.223317741205,157542.20380235426
130,Paid Search,0.1312725410467549,35805.14954192329,1017942.0220382635
130,Connected TV,0.7072213095486878,34016.28720542573,508817.03856291
130,Paid Social,0.09200402518535916,40530.20040004115,157360.34044408717
130,Display,0.5332908869186682,25153.8768968751,101245.47904660332
130,Affiliate,0.03584830394902202,29179.441301277013,205602.4848483254
130,Email / CRM,0.5821465132166578,7999.802023691321,222701.1484874277
130,Direct Mail,0.7670005121530131,70232.14241199498,256867.549398816
130,Podcast,0.419244776722536,24257.161974244344,78465.12449636807
131,Paid Search,0.05361629755246265,36933.65045176979,1020600.8329918942
131,Connected TV,0.6948509313856494,48168.18152922537,421537.8118945998
131,Paid Social,0.3855665818130058,42841.23166965067,183139.302869397
131,Display,0.6863805513224912,48042.83040461614,347023.5795274875
131,Affiliate,0.1237751235571548,20086.184036381106,343057.743615986
131,Email / CRM,0.5856812816010901,12355.961918999838,90251.32137524475
131,Direct Mail,0.24826053077740154,58406.664858510376,37194.77485510602
131,Podcast,0.41623026034941907,31375.497075436353,103258.71029220226
132,Paid Search,0.1879098424080307,34621.96412098059,878062.1645110935
132,Connected TV,0.4876947277620733,120295.18948235193,674781.7308392416
132,Paid Social,0.5382834909992185,34585.65997112886,232511.39951008934
132,Display,0.6142204229647276,41701.152403774,255602.74374160275
132,Affiliate,0.2890643007386421,75830.81941233895,345720.80905100337
132,Email / CRM,0.5576503685133519,13122.139154334038,41808.18157980411
132,Direct Mail,0.15922860885861478,85382.04254344887,135466.05877045207
132,Podcast,0.6323291597884378,19626.992315399217,3474.9142743137986
133,Paid Search,0.23345976529880125,51006.29793198912,889030.2801790172
133,Connected TV,0.6459791766156542,53753.77914964333,637012.6901363952
133,Paid Social,0.45619146465735516,69562.86428240254,309165.11421727436
133,Display,0.17542612122172677,46287.71339766459,307489.1561039529
133,Affiliate,0.11614900641758666,140820.60878653557,795172.1913151689
133,Email / CRM,0.41925857910973086,7138.2427145945,37849.88061708637
133,Direct Mail,0.3467302086196097,156237.96201477508,371370.4798042812
133,Podcast,0.858467615731675,74726.10214793633,281191.67125993804
134,Paid Search,0.23254630486322875,49311.19984145887,788548.2499535368
134,Connected TV,0.7033569223287172,65116.709545406135,587945.6806538937
134,Paid Social,0.42218014948135485,37920.12135415523,250927.61001433697
134,Display,0.48476368813533915,56124.508178580836,309712.23423539754
134,Affiliate,0.07257444414154537,28502.587892501688,228298.48430783887
134,Email / CRM,0.38701895512613144,10642.15852608175,142371.25314134665
134,Direct Mail,0.7093878434747549,28313.157891686707,228805.1932946273
134,Podcast,0.4589277152756018,251053.86072263325,84962.72612484364
135,Paid Search,0.07104096864341752,42049.737347889786,735376.0052106181
135,Connected TV,0.5725552703939059,71082.15330389902,428891.91766783636
135,Paid Social,0.17696811285201172,172962.450951137,331384.81015687477
135,Display,0.6542881704003048,49918.967703903254,272738.7128773559
135,Affiliate,0.2609406089400482,22058.945895278368,353039.82385214674
135,Email / CRM,0.8730893303591187,33117.41096612737,34018.60106891851
135,Direct Mail,0.7378626506663795,47075.45218930725,220844.55316017714
135,Podcast,0.29832111041753356,18370.13218972516,50862.06309354486
136,Paid Search,0.12941865272333217,74610.94093890362,467368.2455783909
136,Connected TV,0.6007842887570992,30461.385804129997,247867.9399844567
136,Paid Social,0.2228306933421676,86489.40372701849,143714.44980042925
136,Display,0.2701753143815409,72262.403918461,356855.10479748965
136,Affiliate,0.7771821073448805,28207.115351940276,39173.82086730552
136,Email / CRM,0.29371711230877945,21289.832150231214,77873.26095737013
136,Direct Mail,0.8429215937585497,82342.47179149257,696974.2304504154
136,Podcast,0.38738652931638806,21191.377881262815,46020.604011038275
137,Paid Search,0.21246818234393033,38350.86192212889,1086795.519380278
137,Connected TV,0.5313443086471704,76605.64976517844,677424.8925356766
137,Paid Social,0.31461003885626987,43974.65580168846,400883.8541176299
137,Display,0.2766871189096513,29297.603021169307,235394.37044964297
137,Affiliate,0.34844553714328724,28944.5025992202,384212.83622514736
137,Email / CRM,0.562506289816864,22828.33083616677,68875.98311077377
137,Direct Mail,0.6262213631430058,70978.5827268317,79018.7757706834
137,Podcast,0.8195576460683061,164313.77151522518,255237.72396383426
138,Paid Search,0.17102157746059085,54012.79705558292,722690.9074096801
138,Connected TV,0.4226298207395717,79670.68263972622,436690.8546254302
138,Paid Social,0.33825104878665463,265901.26889551524,230364.74871252797
138,Display,0.6638418586232918,85485.18178817425,318812.66406163794
138,Affiliate,0.06879624014741698,31751.34340632423,387938.178091012
138,Email / CRM,0.3443714486970763,9664.87292449506,6886.1945673094915
138,Direct Mail,0.6866828659055485,33575.89566631097,290966.37951641175
138,Podcast,0.44155707211008755,21078.00453680992,52826.72100244735
139,Paid Search,0.03808996819513432,61791.01854518906,312130.28925945034
139,Connected TV,0.49643732134267393,84816.40583738785,513204.3930392276
139,Paid Social,0.305755254013242,232374.57204759025,667636.69331178
139,Display,0.8104445619152281,100182.25087390405,1042948.9370488604
139,Affiliate,0.38514348096337386,15644.533055078327,296747.3256853587
139,Email / CRM,0.7570116843135803,13963.681174273952,180421.73439594067
139,Direct Mail,0.34760505686536036,204402.05545556935,275828.5735132106
139,Podcast,0.5955484351058635,55930.368391203105,97972.63761789825
140,Paid Search,0.19667267646879513,55497.7434748277,590084.4719820698
140,Connected TV,0.5768713906520392,73241.86576943235,547893.9067168299
140,Paid Social,0.5883158315897687,295377.07654030254,912755.0966490483
140,Display,0.2920934560053097,49495.91459867483,110143.22199372196
140,Affiliate,0.33225335347269214,73071.7970067789,545266.1034683973
140,Email / CRM,0.47469993169764835,25827.28804849684,114157.39012855482
140,Direct Mail,0.2258072853258407,133188.52636893216,137232.72061450742
140,Podcast,0.6963172524973322,10462.38741815842,367.02593427633815
141,Paid Search,0.10152273067553341,36250.87423705975,1002197.5142709468
141,Connected TV,0.5185530880514861,25230.81719595323,245408.77372835865
141,Paid Social,0.670018053983307,36423.71821873914,219189.2776458747
141,Display,0.684019416026209,57498.50028829253,567583.3654161835
141,Affiliate,0.10111004868428734,44995.45131860559,241463.9892865917
141,Email / CRM,0.7783540346242963,28032.473219552514,157312.043225677
141,Direct Mail,0.6078072773146754,60349.35158580051,161031.41658531505
141,Podcast,0.70321171444473,25640.03073421496,162216.41973095757
142,Paid Search,0.24381650515612777,53757.80886902824,745564.7045751556
142,Connected TV,0.4065981609698328,78766.70324999555,393953.654482498
142,Paid Social,0.24987907899329093,32458.27510321292,306211.9753191422
142,Display,0.5420216991401853,69107.05876924636,240632.32808832134
142,Affiliate,0.18751343023596892,60112.17409459936,279355.71045309363
142,Email / CRM,0.6262315052535132,19374.850265510046,62014.206463717754
142,Direct Mail,0.7120126926948958,56990.6767451767,359036.6207705098
142,Podcast,0.7794503973173741,64699.03390120761,437664.32614412205
143,Paid Search,0.12289819866859673,44237.17175045758,774247.8515468729
143,Connected TV,0.3998209684141757,105835.16426683756,406927.59227146994
143,Paid Social,0.6396440545491036,29174.83736365553,476987.82400332874
143,Display,0.6045366404759858,48567.0470316413,172149.52546033877
143,Affiliate,0.008577313866203593,35163.159204849275,282987.3440281057
143,Email / CRM,0.47283554747292955,14882.412017361645,39360.65251673872
143,Direct Mail,0.7634007868612885,27207.6060656863,251828.65098166134
143,Podcast,0.705054436460867,29195.821162034546,82425.49219763727
144,Paid Search,0.04272588897974669,40129.753215945275,786971.3839334936
144,Connected TV,0.5188811641747061,40862.16249914585,294290.85537290876
144,Paid Social,0.3964967393175761,41034.8596997611,147094.87391278704
144,Display,0.3997478020338646,103974.56429173269,285794.1786091074
144,Affiliate,0.23338911514909583,34440.87773612491,340129.0405293314
144,Email / CRM,0.37799756972925347,11521.06474632809,123644.6608317166
144,Direct Mail,0.6434735763316014,19671.76302563398,215583.72476864257
144,Podcast,0.6497452427516056,16179.000487424224,145773.32443965418
145,Paid Search,0.07940198786521699,45849.552618505884,636140.2775083804
145,Connected TV,0.630174764157416,46801.72105832528,433052.1569801392
145,Paid Social,0.5633747317587487,118535.48146827036,238389.83743317518
145,Display,0.4263626292782339,89295.6250147745,346603.5863444271
145,Affiliate,0.5412299846041376,61799.469471383796,159816.8657356907
145,Email / CRM,0.42013875854022625,7527.478587199938,132807.9983309257
145,Direct Mail,0.8252856733400014,374531.4248809212,407581.87179231626
145,Podcast,0.49089222342218175,39793.911066994224,255681.62117702112
146,Paid Search,0.11067051842693754,52228.920822181746,696536.2279984975
146,Connected TV,0.5225706774773683,34253.17637001146,270961.773690424
146,Paid Social,0.31081752358742737,272664.2560825762,477532.7421021928
146,Display,0.7196919826414484,33585.85023608668,191631.82517434517
146,Affiliate,0.050889120380196204,34980.01950053237,231515.51963154512
146,Email / CRM,0.2004029056927708,7256.892415701049,137382.72685948253
146,Direct Mail,0.6078773418426349,67484.3215006104,276374.96932070237
146,Podcast,0.8488409620568887,66990.65034600608,94126.95508687696
147,Paid Search,0.1474984061625336,71270.8067112525,506470.97951989475
147,Connected TV,0.5035181596215865,62707.390858851926,446151.92250487016
147,Paid Social,0.02783185100995348,390044.09921614866,467000.52491725667
147,Display,0.4802363490988223,165207.87003217565,827355.678437352
147,Affiliate,0.5225331446240841,22069.242944476387,246201.69973460044
147,Email / CRM,0.4009968989853424,14082.490320235198,153764.0884994109
147,Direct Mail,0.2424673592031912,306331.12886538013,450422.3056679429
147,Podcast,0.27529497373639394,48105.07699276662,80945.37995142097
148,Paid Search,0.18587823477319662,50993.04329214021,703810.174591302
148,Connected TV,0.5216316246103735,77762.5015447387,704815.7843971002
148,Paid Social,0.42269464271584356,79820.34493621826,139823.38918203616
148,Display,0.5174859534830816,53351.50892583377,292745.5195841941
148,Affiliate,0.1828662786268714,28055.631101213894,191434.1669757844
148,Email / CRM,0.45019316760560213,22823.634284366133,177914.30106338873
148,Direct Mail,0.5468601579883506,197604.20050366767,240080.97936673652
148,Podcast,0.7564075837160488,66685.25574593557,321271.29972990596
149,Paid Search,0.17053703297636844,45170.77509590369,678053.7473289646
149,Connected TV,0.6192393527898311,56224.15369035619,558690.3066573542
149,Paid Social,0.5931656408298079,36395.71042205023,341314.98212177696
149,Display,0.4327391826592057,61823.96959667913,353815.5370189724
149,Affiliate,0.1713282151110126,33214.458881276856,128594.61336317776
149,Email / CRM,0.6675186256623661,17239.769565059276,259953.90215388217
149,Direct Mail,0.3280362524362427,112585.93965861695,123303.46555235994
149,Podcast,0.3104756730074653,120894.21672014474,367579.83567347314
150,Paid Search,0.17110276111778436,55649.97889624231,862753.5178744948
150,Connected TV,0.7062864843171031,117770.38609186785,848946.518271742
150,Paid Social,0.2987050866727128,41404.46478183489,454107.4822100642
150,Display,0.5842066293196384,91964.5056047776,735867.7652713205
150,Affiliate,0.19647001651171872,42942.964267511,177920.61112655807
150,Email / CRM,0.42619773078302026,21090.402391181615,97644.350099446
150,Direct Mail,0.40458498476703225,26496.124440238524,96439.85697873236
150,Podcast,0.25170801315484204,22212.58635443489,152267.32280851997
151,Paid Search,0.1957675615204932,42945.18259258914,882034.2091955367
151,Connected TV,0.7204996153912674,23236.41273066809,354156.7929335176
151,Paid Social,0.5269450858740268,41307.17307343706,178596.90854339843
151,Display,0.5250983498315334,120458.21540272409,425870.4852836898
151,Affiliate,0.35024756085755954,23981.649273333493,333539.0579579827
151,Email / CRM,0.588876524861257,33592.63029508803,116760.85694153717
151,Direct Mail,0.4507310219573203,25692.147378287875,128545.22517841193
151,Podcast,0.44610057687469423,108010.57220632734,410009.65949032124
152,Paid Search,0.2416734548311582,58127.851127290094,573211.9222250825
152,Connected TV,0.6615603214610662,94706.95000704653,646004.4956615574
152,Paid Social,0.30424107055583216,25349.834761984734,321176.4017515189
152,Display,0.3237362523484376,69174.26926215355,380665.01206248504
152,Affiliate,0.07738667735270113,58770.96646286759,266104.59691540885
152,Email / CRM,0.9727231308652872,27793.706789128428,118098.17453591287
